hs1	36001	36200	25.00
hs1	36201	36400	27.00
hs1	36401	36600	23.50
hs1	36601	36800	28.00
hs1	36801	37000	27.50
hs1	37001	37200	29.00
hs1	37201	37400	32.50
hs1	37401	37600	27.00
hs1	37601	37800	27.50
hs1	37801	38000	36.00
hs1	38001	38200	28.00
hs1	38201	38400	27.50
hs1	38401	38600	28.50
hs1	38601	38800	25.50
hs1	38801	39000	30.50
hs1	39001	39200	32.50
hs1	39201	39400	28.00
hs1	39401	39600	25.50
hs1	39601	39800	27.00
hs1	39801	40000	20.50
hs1	40001	40200	34.00
hs1	40201	40400	34.00
hs1	40401	40600	24.00
hs1	40601	40800	25.50
hs1	40801	41000	25.00
hs1	41001	41200	30.00
hs1	41201	41400	38.00
hs1	41401	41600	40.50
hs1	41601	41800	46.00
hs1	41801	42000	38.00
hs1	42001	42200	24.00
hs1	42201	42400	29.50
hs1	42401	42600	27.00
hs1	42601	42800	24.50
hs1	42801	43000	31.50
hs1	43001	43200	19.50
hs1	43201	43400	36.50
hs1	43401	43600	35.00
hs1	43601	43800	33.50
hs1	43801	44000	49.00
hs1	44001	44200	44.50
hs1	44201	44400	53.00
hs1	44401	44600	31.00
hs1	44601	44800	40.00
hs1	44801	45000	29.00
hs1	45001	45200	26.50
hs1	45201	45400	27.00
hs1	45401	45600	32.50
hs1	45601	45800	24.00
hs1	45801	46000	26.50
hs1	46001	46200	35.50
hs1	46201	46400	41.00
hs1	46401	46600	41.00
hs1	46601	46800	43.50
hs1	46801	47000	31.50
hs1	47001	47200	43.00
hs1	47201	47400	38.00
hs1	47401	47600	54.50
hs1	47601	47800	38.00
hs1	47801	48000	37.50
hs1	48001	48200	34.50
hs1	48201	48400	36.00
hs1	48401	48600	41.00
hs1	48601	48800	37.00
hs1	48801	49000	32.00
hs1	49001	49200	31.50
hs1	49201	49400	35.00
hs1	49401	49600	31.50
hs1	49601	49800	32.50
hs1	49801	50000	29.00
hs1	50001	50200	35.00
hs1	50201	50400	27.00
hs1	50401	50600	24.50
hs1	50601	50800	27.00
hs1	50801	51000	37.00
hs1	51001	51200	32.50
hs1	51201	51400	26.50
hs1	51401	51600	33.00
hs1	51601	51800	29.50
hs1	51801	52000	30.00
hs1	52001	52200	27.50
hs1	52201	52400	28.00
hs1	52401	52600	27.50
hs1	52601	52800	31.50
hs1	52801	53000	30.00
hs1	53001	53200	41.00
hs1	53201	53400	56.50
hs1	53401	53600	50.50
hs1	53601	53800	29.50
hs1	53801	54000	29.50
hs1	54001	54200	43.00
hs1	54201	54400	40.00
hs1	54401	54600	33.00
hs1	54601	54800	32.50
hs1	54801	55000	32.50
hs1	55001	55200	32.00
hs1	55201	55400	34.00
hs1	55401	55600	30.50
hs1	55601	55800	28.50
hs1	55801	56000	30.00
hs1	56001	56200	30.00
hs1	56201	56400	33.50
hs1	56401	56600	40.50
hs1	56601	56800	29.50
hs1	56801	57000	29.00
hs1	57001	57200	42.50
hs1	57201	57400	29.00
hs1	57401	57600	28.00
hs1	57601	57800	25.50
hs1	57801	58000	31.50
hs1	58001	58200	29.00
hs1	58201	58400	30.00
hs1	58401	58600	37.50
hs1	58601	58800	30.50
hs1	58801	59000	29.00
hs1	59001	59200	33.50
hs1	59201	59400	47.50
hs1	59401	59600	35.00
hs1	59601	59800	43.00
hs1	59801	60000	28.50
hs1	60001	60200	28.50
hs1	60201	60400	34.50
hs1	60401	60600	28.50
hs1	60601	60800	26.50
hs1	60801	61000	36.50
hs1	61001	61200	37.50
hs1	61201	61400	37.00
hs1	61401	61600	24.00
hs1	61601	61800	35.50
hs1	61801	62000	26.50
hs1	62001	62200	34.50
hs1	62201	62400	32.50
hs1	62401	62600	31.50
hs1	62601	62800	24.50
hs1	62801	63000	25.00
hs1	63001	63200	24.50
hs1	63201	63400	25.50
hs1	63401	63600	27.00
hs1	63601	63800	31.50
hs1	63801	64000	31.00
hs1	64001	64200	19.50
hs1	64201	64400	29.50
hs1	64401	64600	54.00
hs1	64601	64800	43.50
hs1	64801	65000	27.50
hs1	65001	65200	32.00
hs1	65201	65400	34.50
hs1	65401	65600	41.00
hs1	65601	65800	33.00
hs1	65801	66000	30.00
hs1	66001	66200	29.50
hs1	66201	66400	28.00
hs1	66401	66600	45.00
hs1	66601	66800	44.00
hs1	66801	67000	35.00
hs1	67001	67200	41.50
hs1	67201	67400	37.50
hs1	67401	67600	28.50
hs1	67601	67800	35.00
hs1	67801	68000	33.50
hs1	68001	68200	35.50
hs1	68201	68400	29.00
hs1	68401	68600	40.00
hs1	68601	68800	38.00
hs1	68801	69000	45.00
hs1	69001	69200	24.50
hs1	69201	69400	22.00
hs1	69401	69600	24.00
hs1	69601	69800	21.50
hs1	69801	70000	38.50
hs1	70001	70200	35.50
hs1	70201	70400	26.50
hs1	70401	70600	41.50
hs1	70601	70800	34.50
hs1	70801	71000	34.50
hs1	71001	71200	35.00
hs1	71201	71400	31.50
hs1	71401	71600	42.00
hs1	71601	71800	27.00
hs1	71801	72000	24.50
hs1	72001	72200	38.50
hs1	72201	72400	36.50
hs1	72401	72600	28.00
hs1	72601	72800	26.50
hs1	72801	73000	38.50
hs1	73001	73200	27.00
hs1	73201	73400	30.00
hs1	73401	73600	30.50
hs1	73601	73800	23.00
hs1	73801	74000	28.00
hs1	74001	74200	29.00
hs1	74201	74400	27.50
hs1	74401	74600	28.00
hs1	74601	74800	24.00
hs1	74801	75000	23.50
hs1	75001	75200	46.50
hs1	75201	75400	50.00
hs1	75401	75600	49.50
hs1	75601	75800	32.50
hs1	75801	76000	30.00
hs1	76001	76200	47.00
hs1	76201	76400	42.00
hs1	76401	76600	45.00
hs1	76601	76800	33.00
hs1	76801	77000	23.50
hs1	77001	77200	20.00
hs1	77201	77400	32.50
hs1	77401	77600	37.00
hs1	77601	77800	31.50
hs1	77801	78000	35.50
hs1	78001	78200	31.50
hs1	78201	78400	29.50
hs1	78401	78600	27.50
hs1	78601	78800	31.50
hs1	78801	79000	48.00
hs1	79001	79200	27.00
hs1	79201	79400	28.50
hs1	79401	79600	29.00
hs1	79601	79800	27.00
hs1	79801	80000	52.50
hs1	80001	80200	32.00
hs1	80201	80400	26.00
hs1	80401	80600	41.50
hs1	80601	80800	33.00
hs1	80801	81000	21.00
hs1	81001	81200	43.00
hs1	81201	81400	35.00
hs1	81401	81600	34.00
hs1	81601	81800	38.50
hs1	81801	82000	40.00
hs1	82001	82200	43.50
hs1	82201	82400	45.00
hs1	82401	82600	31.00
hs1	82601	82800	36.50
hs1	82801	83000	33.00
hs1	83001	83200	40.00
hs1	83201	83400	29.50
hs1	83401	83600	39.50
hs1	83601	83800	43.50
hs1	83801	84000	44.00
hs1	84001	84200	29.50
hs1	84201	84400	24.00
hs1	84401	84600	21.50
hs1	84601	84800	37.00
hs1	84801	85000	29.50
hs1	85001	85200	22.50
hs1	85201	85400	46.50
hs1	85401	85600	52.50
hs1	85601	85800	51.50
hs1	85801	86000	29.50
hs1	86001	86200	26.00
hs1	86201	86400	40.50
hs1	86401	86600	40.00
hs1	86601	86800	40.00
hs1	86801	87000	29.50
hs1	87001	87200	35.00
hs1	87201	87400	39.50
hs1	87401	87600	34.00
hs1	87601	87800	27.00
hs1	87801	88000	26.50
hs1	88001	88200	31.00
hs1	88201	88400	25.00
hs1	88401	88600	41.50
hs1	88601	88800	38.00
hs1	88801	89000	38.50
hs1	89001	89200	31.50
hs1	89201	89400	34.00
hs1	89401	89600	38.50
hs1	89601	89800	25.50
hs1	89801	90000	24.50
hs1	90001	90200	30.50
hs1	90201	90400	29.50
hs1	90401	90600	40.00
hs1	90601	90800	36.50
hs1	90801	91000	32.50
hs1	91001	91200	26.50
hs1	91201	91400	31.00
hs1	91401	91600	31.50
hs1	91601	91800	24.50
hs1	91801	92000	34.00
hs1	92001	92200	30.00
hs1	92201	92400	42.50
hs1	92401	92600	39.00
hs1	92601	92800	35.00
hs1	92801	93000	48.50
hs1	93001	93200	35.50
hs1	93201	93400	34.00
hs1	93401	93600	30.50
hs1	93601	93800	33.50
hs1	93801	94000	36.00
hs1	94001	94200	30.00
hs1	94201	94400	39.50
hs1	94401	94600	29.00
hs1	94601	94800	38.50
hs1	94801	95000	41.50
hs1	95001	95200	35.50
hs1	95201	95400	43.50
hs1	95401	95600	36.00
hs1	95601	95800	31.50
hs1	95801	96000	46.00
hs1	96001	96200	53.00
hs1	96201	96400	26.50
hs1	96401	96600	41.50
hs1	96601	96800	45.00
hs1	96801	97000	28.00
hs1	97001	97200	23.00
hs1	97201	97400	25.50
hs1	97401	97600	45.50
hs1	97601	97800	27.00
hs1	97801	98000	29.50
hs1	98001	98200	38.50
hs1	98201	98400	49.50
hs1	98401	98600	30.00
hs1	98601	98800	31.00
hs1	98801	99000	30.50
hs1	99001	99200	28.00
hs1	99201	99400	30.50
hs1	99401	99600	23.50
hs1	99601	99800	36.50
hs1	99801	100000	31.50
hs1	100001	100200	34.00
hs1	100201	100400	35.50
hs1	100401	100600	33.50
hs1	100601	100800	32.50
hs1	100801	101000	30.00
hs1	101001	101200	30.50
hs1	101201	101400	25.50
hs1	101401	101600	34.50
hs1	101601	101800	36.00
hs1	101801	102000	29.50
hs1	102001	102200	24.50
hs1	102201	102400	21.00
hs1	102401	102600	24.00
hs1	102601	102800	21.00
hs1	102801	103000	26.00
hs1	103001	103200	22.00
hs1	103201	103400	23.50
hs1	103401	103600	34.50
hs1	103601	103800	39.50
hs1	103801	104000	34.50
hs1	104001	104200	36.00
hs1	104201	104400	31.50
hs1	104401	104600	30.50
hs1	104601	104800	39.00
hs1	104801	105000	38.00
hs1	105001	105200	36.00
hs1	105201	105400	35.50
hs1	105401	105600	30.50
hs1	105601	105800	40.50
hs1	105801	106000	38.50
hs1	106001	106200	40.50
hs1	106201	106400	48.50
hs1	106401	106600	46.00
hs1	106601	106800	53.00
hs1	106801	107000	42.00
hs1	107001	107200	35.50
hs1	107201	107400	37.00
hs1	107401	107600	35.00
hs1	107601	107800	34.00
hs1	107801	108000	52.00
hs1	108001	108200	43.00
hs1	108201	108400	38.50
hs1	108401	108600	35.50
hs1	108601	108800	25.50
hs1	108801	109000	23.50
hs1	109001	109200	38.50
hs1	109201	109400	46.50
hs1	109401	109600	42.50
hs1	109601	109800	38.50
hs1	109801	110000	43.00
hs1	110001	110200	37.50
hs1	110201	110400	44.00
hs1	110401	110600	39.00
hs1	110601	110800	40.50
hs1	110801	111000	38.00
hs1	111001	111200	35.50
hs1	111201	111400	38.00
hs1	111401	111600	39.50
hs1	111601	111800	23.50
hs1	111801	112000	25.00
hs1	112001	112200	34.50
hs1	112201	112400	41.00
hs1	112401	112600	45.50
hs1	112601	112800	41.00
hs1	112801	113000	41.00
hs1	113001	113200	43.50
hs1	113201	113400	37.00
hs1	113401	113600	41.00
hs1	113601	113800	38.00
hs1	113801	114000	36.00
hs1	114001	114200	39.00
hs1	114201	114400	44.00
hs1	114401	114600	42.00
hs1	114601	114800	24.50
hs1	114801	115000	35.50
hs1	115001	115200	31.00
hs1	115201	115400	27.00
hs1	115401	115600	30.00
hs1	115601	115800	27.00
hs1	115801	116000	29.00
hs1	116001	116200	39.50
hs1	116201	116400	30.00
hs1	116401	116600	31.50
hs1	116601	116800	28.00
hs1	116801	117000	37.50
hs1	117001	117200	36.00
hs1	117201	117400	24.50
hs1	117401	117600	37.50
hs1	117601	117800	29.50
hs1	117801	118000	23.00
hs1	118001	118200	33.00
hs1	118201	118400	26.50
hs1	118401	118600	30.50
hs1	118601	118800	25.50
hs1	118801	119000	30.00
hs1	119001	119200	30.00
hs1	119201	119400	26.00
hs1	119401	119600	44.00
hs1	119601	119800	26.00
hs1	119801	120000	34.00
hs1	120001	120200	45.50
hs1	120201	120400	39.00
hs1	120401	120600	45.50
hs1	120601	120800	36.00
hs1	120801	121000	35.50
hs1	121001	121200	35.50
hs1	121201	121400	40.00
hs1	121401	121600	27.50
hs1	121601	121800	35.00
hs1	121801	122000	49.00
hs1	122001	122200	25.50
hs1	122201	122400	18.50
hs1	122401	122600	31.00
hs1	122601	122800	33.50
hs1	122801	123000	34.50
hs1	123001	123200	36.50
hs1	123201	123400	37.50
hs1	123401	123600	34.00
hs1	123601	123800	36.50
hs1	123801	124000	35.50
hs1	124001	124200	35.50
hs1	124201	124400	31.00
hs1	124401	124600	35.00
hs1	124601	124800	40.50
hs1	124801	125000	24.00
hs1	125001	125200	33.00
hs1	125201	125400	39.50
hs1	125401	125600	40.00
hs1	125601	125800	33.50
hs1	125801	126000	29.00
hs1	126001	126200	30.00
hs1	126201	126400	34.50
hs1	126401	126600	35.50
hs1	126601	126800	40.00
hs1	126801	127000	32.50
hs1	127001	127200	39.00
hs1	127201	127400	23.50
hs1	127401	127600	34.50
hs1	127601	127800	27.50
hs1	127801	128000	22.50
hs1	128001	128200	33.50
hs1	128201	128400	38.00
hs1	128401	128600	40.50
hs1	128601	128800	41.00
hs1	128801	129000	32.50
hs1	129001	129200	29.00
hs1	129201	129400	27.00
hs1	129401	129600	22.50
hs1	129601	129800	25.00
hs1	129801	130000	28.00
hs1	130001	130200	22.00
hs1	130201	130400	35.50
hs1	130401	130600	31.50
hs1	130601	130800	35.00
hs1	130801	131000	30.00
hs1	131001	131200	33.50
hs1	131201	131400	43.50
hs1	131401	131600	41.50
hs1	131601	131800	26.00
hs1	131801	132000	48.50
hs1	132001	132200	48.50
hs1	132201	132400	47.50
hs1	132401	132600	42.00
hs1	132601	132800	34.00
hs1	132801	133000	43.00
hs1	133001	133200	29.50
hs1	133201	133400	21.00
hs1	133401	133600	48.00
hs1	133601	133800	15.50
hs1	133801	134000	26.50
hs1	134001	134200	35.00
hs1	134201	134400	28.00
hs1	134401	134600	34.50
hs1	134601	134800	41.00
hs1	134801	135000	38.00
hs1	135001	135200	30.50
hs1	135201	135400	38.00
hs1	135401	135600	45.00
hs1	135601	135800	52.50
hs1	135801	136000	38.50
hs1	136001	136200	39.50
hs1	136201	136400	42.50
hs1	136401	136600	38.00
hs1	136601	136800	49.50
hs1	136801	137000	42.50
hs1	137001	137200	33.50
hs1	137201	137400	53.00
hs1	137401	137600	32.50
hs1	137601	137800	33.00
hs1	137801	138000	40.50
hs1	138001	138200	41.50
hs1	138201	138400	33.00
hs1	138401	138600	33.50
hs1	138601	138800	44.50
hs1	138801	139000	46.00
hs1	139001	139200	32.00
hs1	139201	139400	51.00
hs1	139401	139600	44.50
hs1	139601	139800	35.00
hs1	139801	140000	33.00
hs1	140001	140200	41.50
hs1	140201	140400	43.00
hs1	140401	140600	32.50
hs1	140601	140800	41.00
hs1	140801	141000	37.00
hs1	141001	141200	23.00
hs1	141201	141400	30.00
hs1	141401	141600	42.00
hs1	141601	141800	46.50
hs1	141801	142000	36.50
hs1	142001	142200	45.50
hs1	142201	142400	42.00
hs1	142401	142600	29.50
hs1	142601	142800	29.00
hs1	142801	143000	29.50
hs1	143001	143200	22.50
hs1	143201	143400	41.00
hs1	143401	143600	22.00
hs1	143601	143800	24.50
hs1	143801	144000	24.50
hs1	144001	144200	20.50
hs1	144201	144400	29.50
hs1	144401	144600	30.50
hs1	144601	144800	39.00
hs1	144801	145000	38.00
hs1	145001	145200	24.50
hs1	145201	145400	54.00
hs1	145401	145600	47.50
hs1	145601	145800	46.50
hs1	145801	146000	27.50
hs1	146001	146200	51.50
hs1	146201	146400	16.50
hs1	146401	146600	29.50
hs1	146601	146800	23.50
hs1	146801	147000	24.00
hs1	147001	147200	25.50
hs1	147201	147400	24.50
hs1	147401	147600	27.00
hs1	147601	147800	25.50
hs1	147801	148000	22.50
hs1	148001	148200	26.00
hs1	148201	148400	46.50
hs1	148401	148600	30.00
hs1	148601	148800	27.50
hs1	148801	149000	27.00
hs1	149001	149200	26.50
hs1	149201	149400	35.50
hs1	149401	149600	30.50
hs1	149601	149800	36.00
hs1	149801	150000	28.50
hs1	150001	150200	28.00
hs1	150201	150400	36.50
hs1	150401	150600	32.50
hs1	150601	150800	29.00
hs1	150801	151000	37.00
hs1	151001	151200	29.50
hs1	151201	151400	29.50
hs1	151401	151600	39.00
hs1	151601	151800	29.00
hs1	151801	152000	30.00
hs1	152001	152200	26.50
hs1	152201	152400	33.00
hs1	152401	152600	26.00
hs1	152601	152800	23.50
hs1	152801	153000	23.50
hs1	153001	153200	28.50
hs1	153201	153400	19.50
hs1	153401	153600	35.50
hs1	153601	153800	28.00
hs1	153801	154000	33.00
hs1	154001	154200	27.50
hs1	154201	154400	24.50
hs1	154401	154600	27.50
hs1	154601	154800	23.50
hs1	154801	155000	29.50
hs1	155001	155200	46.50
hs1	155201	155400	40.00
hs1	155401	155600	40.00
hs1	155601	155800	28.00
hs1	155801	156000	41.00
hs1	156001	156200	44.00
hs1	156201	156400	32.50
hs1	156401	156600	33.00
hs1	156601	156800	40.50
hs1	156801	157000	44.50
hs1	157001	157200	40.50
hs1	157201	157400	33.50
hs1	157401	157600	41.00
hs1	157601	157800	37.00
hs1	157801	158000	34.00
hs1	158001	158200	34.00
hs1	158201	158400	34.00
hs1	158401	158600	35.50
hs1	158601	158800	33.00
hs1	158801	159000	39.00
hs1	159001	159200	40.50
hs1	159201	159400	43.50
hs1	159401	159600	40.50
hs1	159601	159800	37.50
hs1	159801	160000	39.50
hs1	160001	160200	42.50
hs1	160201	160400	37.50
hs1	160401	160600	41.00
hs1	160601	160800	42.00
hs1	160801	161000	37.50
hs1	161001	161200	41.00
hs1	161201	161400	33.00
hs1	161401	161600	40.50
hs1	161601	161800	37.50
hs1	161801	162000	30.50
hs1	162001	162200	50.00
hs1	162201	162400	38.50
hs1	162401	162600	31.00
hs1	162601	162800	22.50
hs1	162801	163000	23.50
hs1	163001	163200	35.00
hs1	163201	163400	26.00
hs1	163401	163600	25.50
hs1	163601	163800	29.00
hs1	163801	164000	38.50
hs1	164001	164200	52.50
hs1	164201	164400	38.00
hs1	164401	164600	44.00
hs1	164601	164800	44.50
hs1	164801	165000	41.00
hs1	165001	165200	39.00
hs1	165201	165400	36.50
hs1	165401	165600	37.00
hs1	165601	165800	34.00
hs1	165801	166000	36.00
hs1	166001	166200	38.50
hs1	166201	166400	36.50
hs1	166401	166600	37.00
hs1	166601	166800	31.00
hs1	166801	167000	38.50
hs1	167001	167200	33.00
hs1	167201	167400	36.00
hs1	167401	167600	34.00
hs1	167601	167800	27.00
hs1	167801	168000	40.00
hs1	168001	168200	39.00
hs1	168201	168400	42.00
hs1	168401	168600	30.50
hs1	168601	168800	25.00
hs1	168801	169000	29.50
hs1	169001	169200	23.50
hs1	169201	169400	21.50
hs1	169401	169600	27.50
hs1	169601	169800	30.50
hs1	169801	170000	34.00
hs1	170001	170200	34.50
hs1	170201	170400	21.00
hs1	170401	170600	26.00
hs1	170601	170800	36.50
hs1	170801	171000	19.00
hs1	171001	171200	32.00
hs1	171201	171400	25.50
hs1	171401	171600	36.50
hs1	171601	171800	25.50
hs1	171801	172000	29.50
hs1	172001	172200	31.50
hs1	172201	172400	35.50
hs1	172401	172600	29.50
hs1	172601	172800	36.50
hs1	172801	173000	34.50
hs1	173001	173200	27.00
hs1	173201	173400	29.50
hs1	173401	173600	27.00
hs1	173601	173800	34.50
hs1	173801	174000	41.00
hs1	174001	174200	37.00
hs1	174201	174400	33.00
hs1	174401	174600	23.00
hs1	174601	174800	45.50
hs1	174801	175000	44.50
hs1	175001	175200	38.00
hs1	175201	175400	24.50
hs1	175401	175600	32.50
hs1	175601	175800	31.50
hs1	175801	176000	36.00
hs1	176001	176200	31.50
hs1	176201	176400	44.50
hs1	176401	176600	32.00
hs1	176601	176800	44.50
hs1	176801	177000	42.00
hs1	177001	177200	39.00
hs1	177201	177400	30.00
hs1	177401	177600	29.00
hs1	177601	177800	23.50
hs1	177801	178000	48.50
hs1	178001	178200	29.00
hs1	178201	178400	24.50
hs1	178401	178600	42.50
hs1	178601	178800	34.50
hs1	178801	179000	66.50
hs1	179001	179200	48.50
hs1	179201	179400	32.50
hs1	179401	179600	21.00
hs1	179601	179800	24.50
hs1	179801	180000	32.50
hs1	180001	180200	20.00
hs1	180201	180400	30.00
hs1	180401	180600	19.50
hs1	180601	180800	19.50
hs1	180801	181000	34.00
hs1	181001	181200	31.50
hs1	181201	181400	26.00
hs1	181401	181600	24.00
hs1	181601	181800	28.50
hs1	181801	182000	26.50
hs1	182001	182200	23.00
hs1	182201	182400	29.00
hs1	182401	182600	30.00
hs1	182601	182800	31.00
hs1	182801	183000	29.50
hs1	183001	183200	27.50
hs1	183201	183400	40.50
hs1	183401	183600	28.50
hs1	183601	183800	25.50
hs1	183801	184000	34.00
hs1	184001	184200	23.00
hs1	184201	184400	33.00
hs1	184401	184600	28.50
hs1	184601	184800	28.50
hs1	184801	185000	49.50
hs1	185001	185200	62.00
hs1	185201	185400	54.50
hs1	185401	185600	40.50
hs1	185601	185800	46.50
hs1	185801	186000	56.50
hs1	186001	186200	39.00
hs1	186201	186400	29.00
hs1	186401	186600	27.00
hs1	186601	186800	29.00
hs1	186801	187000	25.50
hs1	187001	187200	37.50
hs1	187201	187400	41.00
hs1	187401	187600	28.50
hs1	187601	187800	45.50
hs1	187801	188000	41.50
hs1	188001	188200	42.00
hs1	188201	188400	37.00
